img_fn,mask_basename,mean_similarity_score,mask_area_pixels,mask_area_fraction,mask_centroid_x,mask_centroid_y,image_width,image_height,center_distance_pixels,animacy_bin,person_bin,max_gbvs,mean_gbvs
1022_Woman_mask_0.png,1022_Woman_mask_0.png,0.419271644949913,20984,0.04371666666666667,129.55523255813952,395.9689763629432,800,600,286.66433484086264,1.0,1.0,156,73.224886
1022_arrow_sign_mask_merged.png,1022_arrow_sign_mask_merged.png,0.6884093040769751,11201,0.023335416666666668,127.68484956700294,134.06338719757164,800,600,318.2023709221121,0.0,0.0,161,115.949737
1022_blue_car_mask_0.png,1022_blue_car_mask_0.png,0.69223353266716,9872,0.020566666666666667,663.1336102106969,281.7848460291734,800,600,264.2281345976158,0.0,0.0,103,61.235818
1022_magazine_mask_0.png,1022_magazine_mask_0.png,0.612263971567154,1708,0.0035583333333333335,121.63056206088993,392.73185011709603,800,600,293.0931633744697,0.0,0.0,103,76.62178
1022_yield_sign_mask_0.png,1022_yield_sign_mask_0.png,0.7033151805400848,2015,0.004197916666666667,294.087841191067,149.90223325062036,800,600,183.00605192496096,0.0,0.0,61,52.911663
1025_Boy_mask_0.png,1025_Boy_mask_0.png,0.7755310475826264,2391,0.00498125,752.4809703053115,31.887913007109997,800,600,442.95800534855374,1.0,1.0,8,3.615224
1025_Boy_mask_1.png,1025_Boy_mask_1.png,0.5952297508716583,76310,0.15897916666666667,252.87971432315555,361.5229982964225,800,600,159.19912213840095,1.0,1.0,230,88.477382
1025_goat_mask_0.png,1025_goat_mask_0.png,0.468677970496091,107939,0.22487291666666667,486.068418273284,368.28266891485003,800,600,110.56738481753166,1.0,0.0,255,101.714941
1027_Helicopter_mask_0.png,1027_Helicopter_mask_0.png,0.580319881439209,25081,0.05225208333333333,440.95618197041586,153.48490889517961,800,600,151.78610560230217,0.0,0.0,255,140.297077
1027_person_mask_0.png,1027_person_mask_0.png,0.6410384178161621,2069,0.004310416666666666,597.2798453359111,531.906718221363,800,600,305.1716728261667,1.0,1.0,81,55.449493
1027_person_mask_1.png,1027_person_mask_1.png,0.6933692693710327,3851,0.008022916666666666,74.06439885743963,529.8356271098417,800,600,398.70143165920996,1.0,1.0,57,23.990132
1027_person_mask_2.png,1027_person_mask_2.png,0.6954401599036323,1816,0.0037833333333333334,508.5269823788546,525.4388766519824,800,600,250.86900739110595,1.0,1.0,118,75.761013
1027_tracked_vehicle_mask_0.png,1027_tracked_vehicle_mask_0.png,0.5493034601211548,5097,0.01061875,642.1518540317834,540.5169707671179,800,600,342.0074596596099,0.0,0.0,81,45.989994
1027_tracked_vehicle_mask_1.png,1027_tracked_vehicle_mask_1.png,0.6376582145690918,38752,0.08073333333333334,217.66004335260115,514.0580873245252,800,600,281.2488980776396,0.0,0.0,171,63.831802
1028_basketball_mask_0.png,1028_basketball_mask_0.png,0.6511699497699738,16520,0.034416666666666665,100.5022397094431,431.2385593220339,800,600,326.73339081124595,0.0,0.0,196,81.456538
1028_player_in_red_mask_0.png,1028_player_in_red_mask_0.png,0.6123820760033347,60961,0.12700208333333332,378.59723429733765,405.9487541214875,800,600,108.48162456396615,1.0,1.0,241,111.749003
1028_player_in_white_mask_0.png,1028_player_in_white_mask_0.png,0.6339073240756988,133756,0.27865833333333334,636.0342040730883,348.03300786506776,800,600,241.46196915647008,1.0,1.0,216,87.515409
1033_Sailboat_mask_0.png,1033_Sailboat_mask_0.png,0.7709904968738556,1867,0.0038895833333333334,340.915907873594,214.90198178896625,800,600,102.90248070629602,0.0,0.0,24,17.573112
1033_Sailboat_mask_1.png,1033_Sailboat_mask_1.png,0.7969033777713775,2618,0.005454166666666667,492.84568372803665,210.34835752482812,800,600,129.07916960794068,0.0,0.0,28,24.406799
1033_person_mask_merged.png,1033_person_mask_merged.png,0.5943768382072449,2656,0.005533333333333334,626.9657379518072,418.36182228915663,800,600,256.6491666455578,1.0,1.0,255,201.86747
1037_Seagull_mask_0.png,1037_Seagull_mask_0.png,0.7526447296142578,8632,0.017983333333333334,576.3839202965709,396.1063484708063,800,600,201.54579584885045,1.0,0.0,255,180.190802
